"","setname","pvalue","estimate","exp","BH"
"248","GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",0.138486270219816,4.84083935559646,"Down",0.808827197022074
"249","GO_MICROTUBULE_BUNDLE_FORMATION",0.336342361508493,1.47473211013558,"UP",1
"250","GO_MICROTUBULE_BUNDLE_FORMATION",1,0.966834198455967,"Down",1
"251","GO_OSTEOBLAST_DIFFERENTIATION",0.0742700726725303,0.472460202060866,"UP",0.590574790797244
"252","GO_OSTEOBLAST_DIFFERENTIATION",0.008634732647843,2.0787442790172,"Down",0.186906931561634
"253","GO_UROGENITAL_SYSTEM_DEVELOPMENT",0.0118636149481306,0.492302035066488,"UP",0.223598469687035
"254","GO_UROGENITAL_SYSTEM_DEVELOPMENT",0.0161008521917383,1.649741707124,"Down",0.273724392701967
"255","GO_METANEPHROS_DEVELOPMENT",0.12506415939489,0.427531121805073,"UP",0.798591222346854
"256","GO_METANEPHROS_DEVELOPMENT",0.181392070671344,1.57486396377208,"Down",0.874889860467421
"257","GO_TEMPERATURE_HOMEOSTASIS",1,0.94750894147416,"UP",1
"258","GO_TEMPERATURE_HOMEOSTASIS",0.392379181282393,1.31348754312442,"Down",1
"259","GO_FEVER_GENERATION",1,0,"UP",1
"260","GO_FEVER_GENERATION",1,0,"Down",1
"261","GO_CONDITIONED_TASTE_AVERSION",1,0,"UP",1
"262","GO_CONDITIONED_TASTE_AVERSION",1,0,"Down",1
"263","GO_AMEBOIDAL_TYPE_CELL_MIGRATION",0.00150992310025299,0.396317904292077,"UP",0.0571212529012835
"264","GO_AMEBOIDAL_TYPE_CELL_MIGRATION",0.000460161393915225,1.98360716657232,"Down",0.0242375265482219
"265","GO_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY",1,0.604025939023869,"UP",1
"266","GO_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY",0.657065640702244,1.38210624613202,"Down",1
"267","GO_ACROSOME_ASSEMBLY",0.10239521080978,3.6330259685696,"UP",0.695413947550942
"268","GO_ACROSOME_ASSEMBLY",0.343466914590231,1.93549636170368,"Down",1
"269","GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.178042747237167,1.67959243899181,"UP",0.861770526330322
"270","GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.500655884646012,0.622406590351554,"Down",1
"271","GO_CELLULAR_GLUCOSE_HOMEOSTASIS",0.181392070671344,1.57486396377208,"UP",0.874889860467421
"272","GO_CELLULAR_GLUCOSE_HOMEOSTASIS",0.253165117160781,0.54721788174394,"Down",0.99652965693085
"273","GO_TRNA_5_LEADER_REMOVAL",1,0,"UP",1
"274","GO_TRNA_5_LEADER_REMOVAL",1,0,"Down",1
"275","GO_HISTAMINE_METABOLIC_PROCESS",1,0,"UP",1
"276","GO_HISTAMINE_METABOLIC_PROCESS",1,0,"Down",1
"277","GO_GASTRIC_ACID_SECRETION",0.59811040716824,0,"UP",1
"278","GO_GASTRIC_ACID_SECRETION",1,0.966967210565318,"Down",1
"279","GO_IN_UTERO_EMBRYONIC_DEVELOPMENT",0.632176279671738,0.864089289762765,"UP",1
"280","GO_IN_UTERO_EMBRYONIC_DEVELOPMENT",0.186708582827962,1.34123214023975,"Down",0.893321582600474
"281","GO_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.632094538961977,1.61273315956055,"UP",1
"282","GO_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.632094538961977,1.61273315956055,"Down",1
"283","GO_FORMATION_OF_PRIMARY_GERM_LAYER",0.385701566513574,0.584446617219615,"UP",1
"284","GO_FORMATION_OF_PRIMARY_GERM_LAYER",0.826038586281431,1.12908135808874,"Down",1
"285","GO_ENDODERM_FORMATION",1,0.966900839111733,"UP",1
"286","GO_ENDODERM_FORMATION",0.754779888207708,0.603629269108444,"Down",1
"287","GO_CELL_FATE_SPECIFICATION",1,0.840254600877968,"UP",1
"288","GO_CELL_FATE_SPECIFICATION",0.036941307307814,2.42989583042226,"Down",0.41294634210753
"289","GO_CELL_FATE_DETERMINATION",0.414498818558443,1.81534714137803,"UP",1
"290","GO_CELL_FATE_DETERMINATION",1,1.07459605644223,"Down",1
"291","GO_MESODERMAL_CELL_FATE_COMMITMENT",0.365707824420779,0,"UP",1
"292","GO_MESODERMAL_CELL_FATE_COMMITMENT",0.143676878684332,2.90578826760914,"Down",0.808827197022074
"293","GO_ENDODERMAL_CELL_FATE_COMMITMENT",0.632094538961977,1.61273315956055,"UP",1
"294","GO_ENDODERMAL_CELL_FATE_COMMITMENT",1,0.690445330832778,"Down",1
"295","GO_ENDODERMAL_CELL_FATE_SPECIFICATION",1,1.20889023779556,"UP",1
"296","GO_ENDODERMAL_CELL_FATE_SPECIFICATION",1,1.20889023779556,"Down",1
"297","GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",1,0,"UP",1
"298","GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",1,0,"Down",1
"299","GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",0.274589284938673,2.41986722137336,"UP",1
"300","GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",0.59811040716824,0,"Down",1
"301","GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.0667023587839936,0.392305971733939,"UP",0.582007336466533
"302","GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.273925745471184,1.42006662391511,"Down",1
"303","GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.373228503222163,0,"UP",1
"304","GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.373228503222163,0,"Down",1
"305","GO_NEURAL_CREST_CELL_MIGRATION",1,0.805277620804358,"UP",1
"306","GO_NEURAL_CREST_CELL_MIGRATION",0.387650081337951,1.51337966675806,"Down",1
"307","GO_SOMITOGENESIS",0.772639430831799,1.13821284741522,"UP",1
"308","GO_SOMITOGENESIS",0.772639430831799,1.13821284741522,"Down",1
"309","GO_SOMITE_SPECIFICATION",1,0,"UP",1
"310","GO_SOMITE_SPECIFICATION",0.431120009954933,2.41844603810298,"Down",1
"311","GO_ORGAN_INDUCTION",0.703888854352597,0.439028184103842,"UP",1
"312","GO_ORGAN_INDUCTION",1,0.966934058384769,"Down",1
"313","GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.242873114789749,0.658962043712691,"UP",0.964263533825092
"314","GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.055594798068985,1.65116957371578,"Down",0.532633523502044
"315","GO_NEURON_MIGRATION",0.329446420571709,0.573511662181645,"UP",1
"316","GO_NEURON_MIGRATION",0.559920549999533,0.705835306119342,"Down",1
"317","GO_MEMBRANE_RAFT_ASSEMBLY",1,0,"UP",1
"318","GO_MEMBRANE_RAFT_ASSEMBLY",0.313412583916227,4.83699410441435,"Down",1
"319","GO_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0.61148604295643,0,"UP",1
"320","GO_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0.343466914590231,1.93549636170368,"Down",1
"321","GO_IMMUNOLOGICAL_SYNAPSE_FORMATION",0.373228503222163,0,"UP",1
"322","GO_IMMUNOLOGICAL_SYNAPSE_FORMATION",0.189301375185467,2.42129125623114,"Down",0.893321582600474
"323","GO_MYELOID_DENDRITIC_CELL_ACTIVATION",0.228208041696478,0,"UP",0.940445368786747
"324","GO_MYELOID_DENDRITIC_CELL_ACTIVATION",0.075850966532541,3.23136891191456,"Down",0.590574790797244
"325","GO_CELL_ACTIVATION",2.18051224833395e-11,0.344694983523297,"UP",4.4792082605276e-08
"326","GO_CELL_ACTIVATION",3.11163419676206e-11,2.11393806805878,"Down",5.81083542453511e-08
"327","GO_LEUKOCYTE_HOMEOSTASIS",0.210645282582197,0.370707145924812,"UP",0.920067062471505
"328","GO_LEUKOCYTE_HOMEOSTASIS",0.0044727850539186,3.1513559151741,"Down",0.120894671812626
"329","GO_PLASMA_MEMBRANE_REPAIR",1,1.20889023779556,"UP",1
"330","GO_PLASMA_MEMBRANE_REPAIR",0.0382149253405907,7.26676176327596,"Down",0.41294634210753
"331","GO_NATURAL_KILLER_CELL_DIFFERENTIATION",0.595836554507493,0,"UP",1
"332","GO_NATURAL_KILLER_CELL_DIFFERENTIATION",1,1.20889023779556,"Down",1
"333","GO_NEUTROPHIL_HOMEOSTASIS",0.59811040716824,0,"UP",1
"334","GO_NEUTROPHIL_HOMEOSTASIS",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"335","GO_NEUTROPHIL_APOPTOTIC_PROCESS",1,0,"UP",1
"336","GO_NEUTROPHIL_APOPTOTIC_PROCESS",0.431120009954933,2.41844603810298,"Down",1
"337","GO_B_CELL_HOMEOSTASIS",0.365707824420779,0,"UP",1
"338","GO_B_CELL_HOMEOSTASIS",0.143676878684332,2.90578826760914,"Down",0.808827197022074
"339","GO_B_CELL_APOPTOTIC_PROCESS",0.365707824420779,0,"UP",1
"340","GO_B_CELL_APOPTOTIC_PROCESS",0.632094538961977,1.61273315956055,"Down",1
"341","GO_NATURAL_KILLER_CELL_PROLIFERATION",0.595836554507493,0,"UP",1
"342","GO_NATURAL_KILLER_CELL_PROLIFERATION",1,1.20889023779556,"Down",1
"343","GO_CYTOKINE_PRODUCTION",0.000893057439849733,0.513434644447783,"UP",0.0380605517207328
"344","GO_CYTOKINE_PRODUCTION",5.72559176164707e-06,1.97209153080512,"Down",0.000972025669154993
"345","GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.210420355139841,0.652830291786761,"UP",0.920067062471505
"346","GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.0932140313661523,1.53112895058704,"Down",0.670918932138578
"347","GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.000345804128795411,0.34384154693591,"UP",0.0196773086252502
"348","GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.000241034624804814,2.02383839446129,"Down",0.0150029387271987
"349","GO_SEROTONIN_SECRETION",1,0,"UP",1
"350","GO_SEROTONIN_SECRETION",1,0,"Down",1
"351","GO_HISTAMINE_SECRETION",0.528664589866638,1.61211977828126,"UP",1
"352","GO_HISTAMINE_SECRETION",0.138486270219816,4.84083935559646,"Down",0.808827197022074
"353","GO_MESONEPHROS_DEVELOPMENT",0.0931413120979532,0.400561908738676,"UP",0.670630505824099
"354","GO_MESONEPHROS_DEVELOPMENT",0.138677056971766,1.61956236753103,"Down",0.808827197022074
"355","GO_BLASTOCYST_DEVELOPMENT",0.470304425220696,1.41300464613331,"UP",1
"356","GO_BLASTOCYST_DEVELOPMENT",1,0.929442840414801,"Down",1
"357","GO_BLASTOCYST_FORMATION",0.732018134316239,1.2093089930864,"UP",1
"358","GO_BLASTOCYST_FORMATION",0.732018134316239,1.2093089930864,"Down",1
"359","GO_INNER_CELL_MASS_CELL_DIFFERENTIATION",0.138486270219816,4.84083935559646,"UP",0.808827197022074
"360","GO_INNER_CELL_MASS_CELL_DIFFERENTIATION",0.528664589866638,1.61211977828126,"Down",1
"361","GO_TROPHECTODERMAL_CELL_DIFFERENTIATION",1,0.805667422919995,"UP",1
"362","GO_TROPHECTODERMAL_CELL_DIFFERENTIATION",1,0.805667422919995,"Down",1
"363","GO_BLASTOCYST_GROWTH",1,0.966967210565318,"UP",1
"364","GO_BLASTOCYST_GROWTH",0.274589284938673,2.41986722137336,"Down",1
"365","GO_INNER_CELL_MASS_CELL_PROLIFERATION",1,0.966967210565318,"UP",1
"366","GO_INNER_CELL_MASS_CELL_PROLIFERATION",0.274589284938673,2.41986722137336,"Down",1
"367","GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",0.192974297797154,2.01945091868955,"UP",0.900722114371538
"368","GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",0.753389578509377,0.643999043761328,"Down",1
"369","GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.148053721525104,0.480956217450725,"UP",0.819983701150899
"370","GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.10587298512092,1.66004569178963,"Down",0.702922708582398
"371","GO_NEURAL_PLATE_MORPHOGENESIS",1,0,"UP",1
"372","GO_NEURAL_PLATE_MORPHOGENESIS",1,0,"Down",1
"373","GO_NEURAL_PLATE_DEVELOPMENT",1,0,"UP",1
"374","GO_NEURAL_PLATE_DEVELOPMENT",1,0,"Down",1
"375","GO_NEURAL_TUBE_FORMATION",0.280551989303209,1.5049401792302,"UP",1
"376","GO_NEURAL_TUBE_FORMATION",0.280551989303209,1.5049401792302,"Down",1
"377","GO_NEURAL_FOLD_FORMATION",0.0293466277375865,Inf,"UP",0.361630730045292
"378","GO_NEURAL_FOLD_FORMATION",1,0,"Down",1
"379","GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.595836554507493,0,"UP",1
"380","GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",1,1.20889023779556,"Down",1
"381","GO_PHAGOLYSOSOME_ASSEMBLY",1,0.966967210565318,"UP",1
"382","GO_PHAGOLYSOSOME_ASSEMBLY",0.274589284938673,2.41986722137336,"Down",1
"383","GO_NK_T_CELL_DIFFERENTIATION",1,0,"UP",1
"384","GO_NK_T_CELL_DIFFERENTIATION",0.0175091934578125,14.5396761500188,"Down",0.273724392701967
"385","GO_NK_T_CELL_PROLIFERATION",1,0,"UP",1
"386","GO_NK_T_CELL_PROLIFERATION",1,0,"Down",1
"387","GO_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY",0.595836554507493,0,"UP",1
"388","GO_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY",0.205333833472633,3.22689770553858,"Down",0.902818409074235
"389","GO_RECEPTOR_RECYCLING",0.710028076581372,0.402362454293784,"UP",1
"390","GO_RECEPTOR_RECYCLING",0.0565770785844348,3.03130662673943,"Down",0.532633523502044
"391","GO_ENDOTHELIAL_CELL_DEVELOPMENT",0.0231473157456139,0,"UP",0.323974934106705
"392","GO_ENDOTHELIAL_CELL_DEVELOPMENT",0.000397402579122353,4.8757975806126,"Down",0.021874104641835
"393","GO_ENDOTHELIAL_CELL_MORPHOGENESIS",0.595836554507493,0,"UP",1
"394","GO_ENDOTHELIAL_CELL_MORPHOGENESIS",0.595836554507493,0,"Down",1
"395","GO_SELENIUM_COMPOUND_METABOLIC_PROCESS",1,0,"UP",1
"396","GO_SELENIUM_COMPOUND_METABOLIC_PROCESS",1,0,"Down",1
"397","GO_PLACENTA_DEVELOPMENT",1,0.94750894147416,"UP",1
"398","GO_PLACENTA_DEVELOPMENT",0.733889584247295,0.835369853660044,"Down",1
"399","GO_EMBRYONIC_PLACENTA_DEVELOPMENT",1,1.02578445269063,"UP",1
"400","GO_EMBRYONIC_PLACENTA_DEVELOPMENT",1,1.02578445269063,"Down",1
"401","GO_MATERNAL_PLACENTA_DEVELOPMENT",0.147717388498152,0,"UP",0.819004209049673
"402","GO_MATERNAL_PLACENTA_DEVELOPMENT",1,0.80547271696157,"Down",1
"403","GO_TISSUE_HOMEOSTASIS",0.124497002657414,0.592890855839956,"UP",0.795959361527731
"404","GO_TISSUE_HOMEOSTASIS",0.0028731918414027,2.06834184471652,"Down",0.0901085600093042
"405","GO_RETINA_HOMEOSTASIS",1,0.906317978029772,"UP",1
"406","GO_RETINA_HOMEOSTASIS",1,0.906317978029772,"Down",1
"407","GO_CELL_KILLING",0.0116479563322087,0.208667168619984,"UP",0.2213434958152
"408","GO_CELL_KILLING",0.703054512600887,1.1168296033821,"Down",1
"409","GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.105343161948773,0.310596953389574,"UP",0.702922708582398
"410","GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.159200557966063,1.82028363675395,"Down",0.840812004513094
"411","GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.107025550553347,0.200690601722541,"UP",0.703076066346931
"412","GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.0602560602647445,2.28517055773878,"Down",0.554070175689791
"413","GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.59811040716824,0,"UP",1
"414","GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"415","GO_T_CELL_MEDIATED_CYTOTOXICITY",0.090291384015569,0,"UP",0.66307667954472
"416","GO_T_CELL_MEDIATED_CYTOTOXICITY",0.306939312002057,1.76102072789958,"Down",1
"417","GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.239742744724058,0,"UP",0.95349379711938
"418","GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.135210579166686,2.42271815123454,"Down",0.808827197022074
"419","GO_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",1,0,"UP",1
"420","GO_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",1,0,"Down",1
"421","GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.228208041696478,0,"UP",0.940445368786747
"422","GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.075850966532541,3.23136891191456,"Down",0.590574790797244
"423","GO_REGULATION_OF_RECEPTOR_RECYCLING",1,0.53680885882086,"UP",1
"424","GO_REGULATION_OF_RECEPTOR_RECYCLING",0.075850966532541,3.23136891191456,"Down",0.590574790797244
"425","GO_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.59811040716824,0,"UP",1
"426","GO_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"427","GO_B_1_B_CELL_DIFFERENTIATION",1,0,"UP",1
"428","GO_B_1_B_CELL_DIFFERENTIATION",0.171379605826907,Inf,"Down",0.840812004513094
"429","GO_ENDOTHELIAL_CELL_PROLIFERATION",1,0.96663264447519,"UP",1
"430","GO_ENDOTHELIAL_CELL_PROLIFERATION",0.745189005452678,1.07535065589212,"Down",1
"431","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.719690486946061,1.31952556612963,"UP",1
"432","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.147717388498152,0,"Down",0.819004209049673
"433","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.847109106414578,0.824283841423867,"UP",1
"434","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.333469810304203,1.44219394267915,"Down",1
"435","GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION",0.373228503222163,0,"UP",1
"436","GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION",0.0100481126898573,6.06632355438519,"Down",0.196603772932732
"437","GO_VASCULATURE_DEVELOPMENT",0.000713987154647036,0.515496466684536,"UP",0.0334093943753062
"438","GO_VASCULATURE_DEVELOPMENT",4.0252807221319e-07,2.07994061115244,"Down",0.000131249708879418
"439","GO_LYMPH_VESSEL_DEVELOPMENT",0.365707824420779,0,"UP",1
"440","GO_LYMPH_VESSEL_DEVELOPMENT",0.00519401601097382,8.08740354092106,"Down",0.128859271615247
"441","GO_LYMPHANGIOGENESIS",0.59811040716824,0,"UP",1
"442","GO_LYMPHANGIOGENESIS",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"443","GO_REGULATION_OF_CELL_MATRIX_ADHESION",0.0250482729948787,0.228729935687091,"UP",0.341888122166643
"444","GO_REGULATION_OF_CELL_MATRIX_ADHESION",0.104124970324323,1.82277436503372,"Down",0.697630508937457
"445","GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.143157644355207,0,"UP",0.808827197022074
"446","GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.47665727935557,1.4517487484586,"Down",1
"447","GO_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.105854636347968,0.20945934243694,"UP",0.702922708582398
"448","GO_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.167254348563281,1.99765596637087,"Down",0.840812004513094
"449","GO_BLOOD_VESSEL_MATURATION",0.59811040716824,0,"UP",1
"450","GO_BLOOD_VESSEL_MATURATION",0.0668229305405527,4.84469234235793,"Down",0.582007336466533
"451","GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION",0.205333833472633,3.22689770553858,"UP",0.902818409074235
"452","GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION",0.595836554507493,0,"Down",1
"453","GO_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",1,0,"UP",1
"454","GO_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",0.431120009954933,2.41844603810298,"Down",1
"455","GO_STARTLE_RESPONSE",0.595836554507493,0,"UP",1
"456","GO_STARTLE_RESPONSE",0.0382149253405907,7.26676176327596,"Down",0.41294634210753
"457","GO_SUCKLING_BEHAVIOR",1,0,"UP",1
"458","GO_SUCKLING_BEHAVIOR",1,0,"Down",1
"459","GO_BLOOD_VESSEL_REMODELING",0.228208041696478,0,"UP",0.940445368786747
"460","GO_BLOOD_VESSEL_REMODELING",0.684299471272406,1.20909940548882,"Down",1
"461","GO_RESPONSE_TO_AMPHETAMINE",1,0.690445330832778,"UP",1
"462","GO_RESPONSE_TO_AMPHETAMINE",0.632094538961977,1.61273315956055,"Down",1
"463","GO_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",1,0,"UP",1
"464","GO_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",0.528664589866638,1.61211977828126,"Down",1
"465","GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME",0.657065640702244,1.38210624613202,"UP",1
"466","GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME",0.189301375185467,2.42129125623114,"Down",0.893321582600474
"467","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",0.231974758719597,0.253763980313228,"UP",0.941930320936541
"468","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",0.135918904536607,2.07833435006958,"Down",0.808827197022074
"469","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN",0.228208041696478,0,"UP",0.940445368786747
"470","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN",0.075850966532541,3.23136891191456,"Down",0.590574790797244
"471","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN",1,0,"UP",1
"472","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN",0.313412583916227,4.83699410441435,"Down",1
"473","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",1,0,"UP",1
"474","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",0.313412583916227,4.83699410441435,"Down",1
"475","GO_RENIN_SECRETION_INTO_BLOOD_STREAM",1,0,"UP",1
"476","GO_RENIN_SECRETION_INTO_BLOOD_STREAM",0.0175091934578125,14.5396761500188,"Down",0.273724392701967
"477","GO_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",0.59811040716824,0,"UP",1
"478","GO_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",1,0.966967210565318,"Down",1
"479","GO_MORPHOGENESIS_OF_AN_EPITHELIUM",0.0230802711742074,0.601909825560798,"UP",0.323974934106705
"480","GO_MORPHOGENESIS_OF_AN_EPITHELIUM",0.0297100948979588,1.45976568752998,"Down",0.36560699516929
"481","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET",0.229731380842379,0.267916649838242,"UP",0.940445368786747
"482","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET",0.229731380842379,0.267916649838242,"Down",0.940445368786747
"483","GO_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN",1,0,"UP",1
"484","GO_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN",1,0,"Down",1
"485","GO_RESPONSE_TO_DIETARY_EXCESS",0.052427885682061,3.87824560753953,"UP",0.507527628501837
"486","GO_RESPONSE_TO_DIETARY_EXCESS",0.657065640702244,1.38210624613202,"Down",1
"487","GO_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS",0.313412583916227,4.83699410441435,"UP",1
"488","GO_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS",1,0,"Down",1
"489","GO_DIET_INDUCED_THERMOGENESIS",0.205333833472633,3.22689770553858,"UP",0.902818409074235
"490","GO_DIET_INDUCED_THERMOGENESIS",1,1.20889023779556,"Down",1
"491","GO_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION",1,0.805667422919995,"UP",1
"492","GO_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION",0.343466914590231,1.93549636170368,"Down",1
"493","GO_REGULATION_OF_HEART_RATE",0.806772419534974,0.772723183912618,"UP",1
"494","GO_REGULATION_OF_HEART_RATE",1,1.00732725827395,"Down",1
"495","GO_REGULATION_OF_SODIUM_ION_TRANSPORT",0.799050093131748,1.0993668011678,"UP",1
"496","GO_REGULATION_OF_SODIUM_ION_TRANSPORT",0.207635985113384,1.6969449618818,"Down",0.91079615763381
"497","GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION",1,1.20889023779556,"UP",1
"498","GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION",1,1.20889023779556,"Down",1
"499","GO_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE",1,0,"UP",1
"500","GO_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE",1,0,"Down",1
"501","GO_SPROUTING_ANGIOGENESIS",0.253165117160781,0.54721788174394,"UP",0.99652965693085
"502","GO_SPROUTING_ANGIOGENESIS",0.00087309788683507,2.83972675072946,"Down",0.0375212903585063
"503","GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0.231974758719597,0.253763980313228,"UP",0.941930320936541
"504","GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0.368728974100104,1.61458069925426,"Down",1
"505","GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",1,0.966934058384769,"UP",1
"506","GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",1,0.966934058384769,"Down",1
"507","GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION",0.684299471272406,1.20909940548882,"UP",1
